UserName,TimeStamp,CheckIn,CityName,HotelName,CityId,CheckOut,RoomNights,BookingAmount,BookingID
michael02@gmail.com,2020-10-17 06:52:48,2021-08-19,Point Lookout,The Robe Hotel,2a064276-88f0-48b2-b77b-580d72a914cf,2021-08-26,7.0,1397.0,25219e07-c067-42cc-9869-709ff8b739c5
whitelynn@gmail.com,2020-08-02 10:20:28,2021-08-15,Fairlawn,Hotel City Lake,cb12c0f3-7bd8-4084-904f-261263fecfb5,2021-09-08,24.0,610.0,d9ddcbcf-c068-401e-b1f4-ed1e5abaa847
qreed@aguilar-miller.com,2020-12-10 18:49:36,2021-07-29,West Odessa,The Robe Hotel,ff56234d-658c-45f8-bafd-5145d913241f,2021-08-12,14.0,2407.0,20f72358-8c95-46d4-b343-2b3c91873df4
simpsoncharles@hoffman.biz,2020-09-16 10:57:07,2021-07-18,Navarro,The Robe Hotel,f6156f3f-7b21-49f6-9119-66d842cbb522,2021-07-25,7.0,2157.0,8bfd796f-572e-4d48-b185-b2c497bf5e54
jefferywright@hotmail.com,2020-07-09 20:03:56,2021-07-17,Seven Lakes,Hotel City Lake,57f4d784-602d-463e-8ec1-fa772c9887cd,2021-08-12,26.0,379.0,49d5dac5-4e41-4d4c-a4c5-319edcb786f4
eharrington@oneill-george.com,2021-04-05 17:26:52,2021-05-07,Hindsboro,The Robe Hotel,af886eaa-5438-4ccc-9caa-e5e85679d71d,2021-05-26,19.0,1787.0,cd1087be-f5d7-4ed3-9594-fb284f78e122
pgarcia@hotmail.com,2021-01-27 00:37:46,,Whitefish,Palm Woods,372d187b-9a6b-4be2-a684-544a2cf103d5,,,186.0,5ba859d8-a5a3-475b-9d80-cc8ebb58eb3d
allensteven@hotmail.com,2021-03-20 15:22:46,2021-06-24,Williamsburg,The Pink Sheet,b879a094-976b-41fc-aa81-46fd8623790d,2021-07-09,15.0,3630.0,0d2df343-600e-457a-aa8a-ac6c3096e7fd
hallryan@gmail.com,2020-08-02 01:59:39,2021-07-29,Shelter Island,The Robe Hotel,995867cc-6fc9-4406-bd91-5a1859c4913c,2021-08-09,11.0,2533.0,a0e730e3-fff8-4c21-bb85-361327fadf22
craigbell@small.info,2020-07-25 14:31:48,2021-08-12,Ixonia,Hotel City Lake,422db4e9-c541-4a85-b45a-e01991f935cf,2021-08-30,18.0,3320.0,3116a1cf-10d1-43e3-b31a-6bc08b9bb009
ericmanning@richardson-perez.info,2021-01-21 18:37:23,2021-05-30,Haou,The Pink Sheet,97c177a4-f27a-4d12-8653-25c96b501666,2021-06-05,6.0,3469.0,4c1699a1-e3db-40b2-8df7-ce74f1c4da4c
rsnyder@yahoo.com,2020-10-11 17:07:02,2021-07-25,Holmes City,Hotel City Lake,acb19a6d-33f5-4c5b-8ec4-0156d01c6cee,2021-08-09,15.0,3414.0,66445958-c7de-4b8d-87fd-b175eace752b
andrew57@day.com,2020-10-07 15:17:53,,Pelican,Carpe Diem,e7531aae-cea9-41cf-ada6-b26b9135cf55,,,3465.0,a2876361-f5fe-403b-8a47-36098a343ce5
hvance@rivera.org,2021-01-12 21:41:08,2021-05-23,Cape Canaveral,The Robe Hotel,3b0b060e-059b-40c7-a50e-b4be412cc3db,2021-05-27,4.0,1812.0,b2416280-36c0-4d05-80fb-f105bce161cd
fgomez@coleman-lawson.com,2021-04-24 14:32:17,2021-06-29,Carpentersville,Palm Woods,cc5abcec-e16e-40a5-83f1-726b28e26333,2021-07-26,27.0,919.0,163fbf31-42a2-4943-9b56-cb6ef7dae046
albertfoley@zimmerman-moore.com,2020-07-04 11:18:44,2021-05-12,Kaktovik,Hotel City Lake,bd5e6ad8-d5f6-42b9-99c5-d9a21fcc0672,2021-05-19,7.0,,dade955d-b421-4606-91fc-4931684ca5d3
plee@gmail.com,2020-12-28 00:24:03,2021-05-12,Aptakisic,Palm Woods,0439c803-d55e-46c2-b401-fbf65bb146c8,2021-06-10,29.0,3302.0,7ef00e61-92bd-4cc1-a827-1d41ea9800f6
richard59@yahoo.com,2020-05-29 10:42:53,2021-05-24,West Middlesex,Hotel City Lake,274dfb9e-e27d-4f9b-adac-57f60818ea6d,2021-06-11,18.0,2819.0,220b1010-f023-47fd-b01c-6b9e98693c7b
reesejose@hotmail.com,2020-10-02 00:03:44,2021-07-09,Huetter,Hotel City Lake,fdbe2e4f-d90b-4424-a2cb-e5569f8cd003,2021-08-04,26.0,1020.0,6c380ae8-480d-4682-a3e7-d7c5df534db6
jeangarcia@gordon-anderson.com,2020-09-20 09:54:51,2021-07-02,Washoe City,Palm Woods,9b8b5a34-fecb-47ea-8c63-6314a11de097,2021-07-30,28.0,2754.0,df7ff43f-41b8-41ae-ab1f-2e58072a1c46
danielallen@yahoo.com,2020-12-27 00:06:06,2021-07-30,Pennville,Carpe Diem,0ee62ade-064f-4d50-a157-2401f45652ff,2021-08-03,4.0,2271.0,11b0dec5-e8c0-450e-bb78-71701e02e273
ywilliams@smith-taylor.info,2020-08-08 02:28:56,2021-08-14,North Church,Carpe Diem,f5bdc339-392a-40d9-af15-03ed68979ae2,2021-08-22,8.0,1984.0,7fa4619b-ae19-48e5-b20f-b9674cc0de42
hmathews@young.org,2020-06-09 02:06:53,2021-05-19,Beulah,Hotel City Lake,bbf38ddc-2622-43d2-94dd-38dbe53ae3dd,2021-06-17,29.0,2797.0,c34325c9-f195-4504-b731-f08e0b840b91
david11@gmail.com,2020-12-19 11:11:07,2021-08-13,Trafalgar,Hotel City Lake,051c265b-e0d1-4d73-a5ff-c61cd5447240,2021-08-21,8.0,2961.0,d33dd87d-1754-4ad2-ad7e-d7644c904709
rushbrandon@lamb.info,2020-05-31 07:54:23,2021-08-15,Tiburones,Carpe Diem,13449411-55e8-425e-bc66-b79f0a4f88e3,2021-08-29,14.0,2885.0,8926bfd7-64e7-4b87-9a90-61c31014bd38
connie71@hotmail.com,2020-11-08 04:49:30,,Freeville,The Pink Sheet,72d6670a-4a4f-4be2-a722-89a4433acb49,,,2149.0,54984a1d-4408-49ac-b0e9-ec2179a28b65
cnash@smith.biz,2021-03-26 15:55:39,2021-07-18,Holder,Palm Woods,29ca5800-92f4-4e13-b5a3-7803814a5ddd,2021-07-28,10.0,2988.0,a1da9e88-3c62-4c1d-815c-c5fd73e38e8f
pharrison@lewis.com,2020-07-27 19:02:31,2021-07-27,Lead Hill,Carpe Diem,b309aaca-48d7-4733-a248-746b56fbe483,2021-08-03,7.0,2649.0,0fad87b3-c397-4291-8673-4de1b5e4aa00
ihammond@haynes.com,2020-09-26 13:09:32,2021-07-11,Brooklyn Heights,Carpe Diem,3dd9edbe-cfb6-4b94-b6dc-8ab73fd90c22,2021-07-19,8.0,3411.0,ead3d1dd-7625-4452-b373-55f3f55228f7
charles83@gmail.com,2020-09-01 23:40:28,,Ledgewood,Hotel City Lake,0525e88a-e8f3-4cb2-8317-e1f5a5ce4b12,,,782.0,b9aaf732-aa8b-42a9-a01c-01b540a46b4b
walter02@lopez.org,2021-01-31 20:29:34,2021-08-14,Meadow Glade,Palm Woods,c063fd7a-40ff-485f-82ee-5c3f3b884a93,2021-09-01,18.0,2653.0,ed66c5c6-946e-4434-87cc-709618bf34f2
nancyherrera@johnson.org,2021-04-20 20:41:12,2021-07-02,Wheatley,Carpe Diem,a52fdbb0-354d-4a35-a2fc-73df19de07cd,2021-07-15,13.0,3175.0,5821943b-a53b-4454-b942-ff9e426399aa
gcline@hotmail.com,2020-05-15 16:35:43,2021-07-19,Jesup,The Robe Hotel,76023ba3-e79b-4e21-805f-fc64ce24a9e5,2021-08-08,20.0,507.0,98042d44-4ef5-4e3d-b479-89524cf2e67e
cwhite@page.com,2020-10-31 19:17:48,2021-08-26,Ettrick,Hotel City Lake,0dd463f1-aeea-48c1-b14b-bd63efe4ee70,2021-09-12,17.0,,e58b8df2-d5d9-41c7-8378-85f2370e0e21
wanda09@williams-gonzalez.com,2020-10-20 03:20:39,2021-08-03,Pleasant View,Carpe Diem,58674ac4-89ba-4c74-899d-724c021f06c8,2021-08-29,26.0,1700.0,3e7cd03d-e3ef-4edb-bd17-a0e0de7ece77
jasonwarren@yahoo.com,2020-07-10 22:06:13,2021-07-08,Gunn,Carpe Diem,805bbfec-16a8-4793-9f21-46fdfbb5c8e3,2021-08-01,24.0,1267.0,620aa8f2-43f4-4d81-89ca-ca66805cdadd
richardsariel@hotmail.com,2020-11-17 18:32:31,2021-07-11,El Dara,Hotel City Lake,256d9f16-80b4-4b47-a664-fdbd9bc690cf,2021-08-02,22.0,3070.0,78aeb175-3312-4e2e-b266-d73ce96451f6
diazapril@hotmail.com,2021-02-11 22:47:23,2021-06-27,Howesville,The Robe Hotel,95ffbffb-26a2-4119-8c66-a3c60e652d41,2021-07-23,26.0,1263.0,f0021b82-6117-46b5-a182-f63e66e3726d
ngilbert@harrell.com,2021-03-10 23:49:26,2021-07-05,Geeville,The Pink Sheet,5f7ec5a7-a59b-4d49-95d4-88227e08c07e,2021-07-23,18.0,3240.0,cafc7750-02fb-41e9-b37e-45e5fabb8b43
kmarks@fuller-spencer.com,2020-12-18 10:24:42,2021-08-16,Dittlinger,Hotel City Lake,75cb308f-8137-4f20-9f38-6a93eb020d55,2021-09-12,27.0,2013.0,972f2107-732b-4e30-884d-2512c197f672
justin37@yahoo.com,2020-09-12 14:59:44,2021-06-29,Wetumpka,Hotel City Lake,28a264de-adac-4baf-831b-50fe3195f658,2021-07-21,22.0,3549.0,1f5165a1-276c-4846-85ef-217f4ddaebb0
rebecca12@reyes-wiley.com,2020-08-02 16:04:33,2021-05-21,Culpeper,Hotel City Lake,ce0dc6b4-be38-4ca6-a71b-2c5baba823a5,2021-06-11,21.0,1033.0,e11d1c19-85f5-416c-90bf-dca2d85c26a4
hwilliams@cruz.biz,2020-12-11 06:18:17,2021-05-15,Cubero,Palm Woods,7f94178e-ec84-4a80-9668-63880d9efc8e,2021-05-17,2.0,,08ce9a3b-11b6-4c00-b299-c3776f7881f3
umitchell@gmail.com,2021-02-14 20:31:58,2021-05-19,Homer Glen,Palm Woods,0729bceb-affd-4da1-bfff-615e7e2cc1d4,2021-06-13,25.0,3951.0,084909f6-7ed7-45c2-b098-02259b83722f
tcooper@hotmail.com,2020-11-09 10:33:58,2021-08-05,South Otselic,Palm Woods,24a72412-29e0-4663-b638-bbaa4b15a328,2021-09-03,29.0,799.0,acc20e8c-a7eb-474c-8d33-fdf31c928d32
millerjennifer@gmail.com,2020-09-19 04:30:09,2021-08-04,Mamont,Hotel City Lake,282ba706-bad9-4698-b5eb-2dbc2a9f84f1,2021-08-31,27.0,2212.0,c567635b-426a-474f-ad47-ed78bc706e8c
jefferybowen@garcia.com,2020-08-10 20:58:48,,Fort Johnson,Palm Woods,0cf50fde-7ddb-4e10-8d0e-8cc41282177a,,,2504.0,38247c53-adb0-4a0f-b377-0b829491c08d
vmullins@gmail.com,2020-08-30 19:24:55,,Holcut,The Pink Sheet,85fc908d-92cb-4bfa-9fa9-dffd467da9ed,,,1370.0,a33e2669-ce16-444c-8282-cca7ed355b48
amber15@simmons.biz,2020-10-02 23:57:47,2021-05-22,Stony Brook,Carpe Diem,d93e8c77-84c6-4567-b0c7-18ddd0daf07d,2021-06-17,26.0,2142.0,c7992bb0-95de-4452-b4d3-afa7eb0eb606
xjones@gmail.com,2020-12-24 23:52:04,,Oceano,Hotel City Lake,d1a70718-b6c5-4db8-9c08-fdd41b408972,,,2304.0,3d57e99f-f39f-4a0a-9688-475bab9fa3eb
johnsmith@hotmail.com,2020-06-28 01:45:11,2021-07-27,Colonial Heights,The Pink Sheet,e94ab6c5-8f46-49ed-90ff-3eb1b3222c8c,2021-08-18,22.0,3126.0,8d16028a-ad20-4617-8040-d819cf915da4
anthonyhaynes@melendez.net,2020-09-23 21:34:40,2021-06-14,Soulsbyville,Carpe Diem,d39fb836-8e66-4058-b2c0-411c6b277857,2021-06-18,4.0,3865.0,e0cb02e8-6b0d-4299-8089-8f11fee07297
annette07@reyes.biz,2020-06-14 10:32:11,2021-06-22,Saint Helens,The Pink Sheet,80159197-0449-4f99-90f1-5944f0e0d90a,2021-06-27,5.0,2680.0,62d06801-e7d5-4af5-9b53-be6e71a36542
jeffrey85@garrett.info,2020-11-24 23:11:35,2021-07-28,Wylandville,Carpe Diem,477429fd-d4c7-4587-b355-b1147b547615,2021-08-03,6.0,3564.0,271bc943-48ea-43de-9f23-7dd1ec6825ea
vazquezmonica@gmail.com,2021-01-03 06:55:28,2021-06-03,Jamesville,Palm Woods,2f2b90c3-d0fa-4f7f-91d9-c4291ab9e183,2021-06-13,10.0,3977.0,2ab325ba-a052-4626-8548-3d959119c2ac
santanarobert@white-bray.net,2021-03-07 01:22:23,2021-05-22,Pennville,The Pink Sheet,0ee62ade-064f-4d50-a157-2401f45652ff,2021-06-12,21.0,3212.0,a4de5124-1474-43d4-8549-ac06d7244b5c
andersontracie@wagner.com,2020-07-24 09:27:04,2021-05-21,Pepin,Carpe Diem,d27fbb68-96cc-43c3-ae6d-b725f1b0b4bf,2021-06-19,29.0,3791.0,85a82532-3841-47d5-ac1a-d8cd743395ce
nicholasrodriguez@gmail.com,2021-03-16 20:16:19,2021-07-21,Ford City,Carpe Diem,bfb962f3-2ed8-4597-86a6-41f9a3042f29,2021-08-13,23.0,2849.0,19c04f0b-887b-4854-ab84-fdec022bb777
meredith28@yahoo.com,2021-03-01 07:09:20,2021-06-29,Burien,Carpe Diem,5d59f10b-4454-4fa7-acfc-3d37b9cd43fe,2021-07-08,9.0,202.0,0db628f2-0025-48ae-aa96-2e364259f979
anna84@ashley.net,2021-05-01 21:10:07,,Saint Paul Park,Carpe Diem,ef695c38-5b87-455c-a6b1-d46b8f50bbb1,,,,b8041e67-c73f-42b8-8fdd-c4b0b6ef1068
charleslewis@hotmail.com,2020-11-14 20:20:20,2021-05-28,Fairhaven,The Pink Sheet,e28ce5fe-f9dc-42fe-8657-1378bb8592b3,2021-06-09,12.0,2966.0,d9fa3e16-411e-4da0-b78f-2e3ce2174011
timothyphillips@gmail.com,2020-12-28 18:23:18,2021-05-10,De Funiak Springs,The Robe Hotel,44fb4ef3-47cb-40c5-949d-cec4adcccfcf,2021-05-12,2.0,2999.0,b267bf13-088b-4bde-83cd-e55810113653
liualexandra@gmail.com,2021-04-29 12:39:29,2021-05-23,Satsuma,The Robe Hotel,a2886a77-ffda-4725-af43-e2fe3ea79927,2021-06-04,12.0,2686.0,78ed2b0c-221a-4ab6-951a-942c198d63cd
amycole@brown-torres.com,2020-11-03 18:01:06,2021-08-19,McCoy,Carpe Diem,9eb0d652-45f5-4442-aa72-dc23c84d54f2,2021-08-20,1.0,742.0,664c3465-76a8-4958-88a2-87a0698c6be6
apena@hotmail.com,2021-04-21 02:49:15,2021-06-14,Flatgap,The Pink Sheet,8863602c-ca53-47a1-abbf-b0fc6680a458,2021-07-13,29.0,3151.0,ea32d13c-1fb6-4459-833e-fcc6a2eca38c
jamesjohnston@yahoo.com,2020-11-22 19:44:25,2021-05-25,Springville,The Pink Sheet,d102eee6-f27a-41f5-aa7c-e3800513629f,2021-06-10,16.0,331.0,05f0ce8b-af3c-47f7-afe4-cfc9da7da48c
sherry03@yahoo.com,2020-09-25 04:01:00,,New Miami,Carpe Diem,0abb5ad3-45b8-4b61-9e37-1af5db363cf0,,,1960.0,2bafbe16-908b-41b8-a4e0-91653eb85eb8
crystalolson@jones.com,2021-02-18 16:04:35,2021-07-13,Burnt Corn,Palm Woods,4aca4ea9-0537-416b-bdf2-29f7127939fe,2021-07-29,16.0,802.0,0bd545c7-1552-41c5-a92f-634821f304ed
cgoodwin@gmail.com,2020-06-19 04:59:32,2021-07-22,Benton Harbor,The Robe Hotel,66baa0de-94ca-476b-b0d5-a4cd09f77162,2021-07-23,1.0,3521.0,7fc210a9-3b8f-4044-8f53-beca1f6b307d
steven34@floyd.com,2020-05-17 03:05:34,2021-08-04,Wilson Creek,Hotel City Lake,9a4fcdf2-162f-4b78-b077-1eca18b3593c,2021-08-18,14.0,,7dbe955c-3bd8-4a70-b938-ce35ae3ecaa6
bryanharris@hotmail.com,2020-07-16 12:21:11,2021-07-10,Glendale Heights,The Robe Hotel,3b18530d-bd0d-43f3-a043-9461847baf10,2021-07-11,1.0,1952.0,2df1bbd7-9507-4c07-bffd-3f90fb325a54
fdavis@gmail.com,2021-03-03 16:39:52,2021-08-13,Giddings,Hotel City Lake,a8690057-c3c0-45fb-8d90-c12316ad90c8,2021-08-22,9.0,3364.0,5451d910-70ca-4a4e-ac5f-2105904cfd0a
petersonlaura@gmail.com,2020-07-12 13:30:35,2021-06-01,Kingston Springs,Hotel City Lake,c4523104-8642-4e81-9947-a3a64a996ca5,2021-06-19,18.0,1583.0,940d05f9-a25d-4259-b10f-43f5540c7a34
johnsonmonique@yahoo.com,2021-01-02 23:16:56,2021-06-01,Lemon Grove,Palm Woods,93d26a18-53cf-4daa-8a3f-f4c2256a188c,2021-06-06,5.0,1968.0,74136ca8-9515-426c-9867-dd444e8902af
kristisanchez@gmail.com,2021-02-15 19:17:54,2021-07-18,International Falls,Hotel City Lake,9495951f-1d9f-48e3-82ff-e527b9727563,2021-08-07,20.0,,2bb1c597-2bad-4f10-92c1-fa1612f10027
angela26@berger-andrews.com,2020-09-07 15:34:06,2021-07-17,Adairsville,Hotel City Lake,e8f695fd-710b-401c-8131-971685766043,2021-08-12,26.0,1621.0,71163fd9-f6f7-4e53-b2e3-b2c4be57c3ad
caitlin81@guzman-patton.com,2020-10-25 23:22:04,2021-08-07,Custer City,The Robe Hotel,8c8ac25d-2be2-4716-bc41-b0b97412715a,2021-08-18,11.0,2126.0,7e3eb0af-f2a1-4df7-8bdf-5f6abd8602c1
lisaharris@burgess-smith.biz,2020-05-31 10:12:27,2021-07-18,Urbank,The Pink Sheet,e3eb6505-3329-4769-aaf6-652a791c1838,2021-08-16,29.0,1668.0,2c5dd20e-9807-40ff-be4d-8d5ca1c4a44c
david78@hotmail.com,2020-09-27 07:01:37,2021-07-04,Central City,Carpe Diem,a0be4d21-b07c-4801-9550-888b9135c645,2021-07-25,21.0,,95d7fbc7-2f07-4045-854b-445ec2146bf7
tom91@gmail.com,2021-01-15 19:40:03,2021-06-21,El Dara,Hotel City Lake,256d9f16-80b4-4b47-a664-fdbd9bc690cf,2021-06-29,8.0,1995.0,e709141e-f842-4434-a065-607ca25bc9bd
manuelwalton@hotmail.com,2020-09-11 10:32:33,2021-05-22,Agar,The Robe Hotel,f836096c-080c-4247-8855-2b68ee85804e,2021-06-18,27.0,3231.0,d7c246ea-9f98-4270-86af-7a23e83f80c7
williamross@acosta.com,2020-10-02 04:23:07,2021-05-14,Boxelder,The Pink Sheet,87e59347-5e16-4807-b723-8d21d5d2a2c9,2021-05-15,1.0,3151.0,9168811c-b23a-4735-87ef-410be39675cf
charlesjohnson@russell-martin.net,2021-03-01 17:08:55,2021-07-05,Tonopah,The Robe Hotel,646f025d-57b4-44d5-aca4-b038f2e4857e,2021-07-19,14.0,2871.0,1608d4c1-503f-4c6c-a09e-32de45bb13f9
pturner@gmail.com,2020-12-29 23:00:23,2021-07-07,Hart,Carpe Diem,9acf1219-398c-46de-8335-26977f0a3d90,2021-07-24,17.0,3973.0,cdaee8d0-51f2-480f-b0e2-e271a0bb3dd6
zbright@gmail.com,2021-03-16 01:39:45,2021-05-16,Acomita Lake,Palm Woods,ad7ef327-7fce-40a0-a389-f9019d17cc13,2021-06-11,26.0,1260.0,160c58a5-dddf-4df2-9905-d465e78633a9
fsanchez@hotmail.com,2020-06-12 08:24:50,2021-06-05,Ronneby,The Robe Hotel,88d26485-5be9-431e-bda1-e28443a54212,2021-06-06,1.0,1369.0,f409db84-1639-4a2a-bee8-86f04558b198
nathan39@gmail.com,2020-05-22 04:49:54,2021-06-01,East Tawakoni,The Robe Hotel,463a9bd2-5c1a-49cb-9e6a-c5945395fce7,2021-06-09,8.0,,76712670-13ef-4700-bde0-9065c716757a
christophermurray@hotmail.com,2021-02-02 00:14:35,2021-08-30,Calamus,Palm Woods,f22ab609-7af5-4b0f-9b6a-2f77cb84903c,2021-09-05,6.0,1450.0,1f6f85a4-d263-4df2-a364-c3b989675e31
ashleyanderson@powell.com,2020-05-26 08:45:23,2021-07-22,Hendrum,Hotel City Lake,3ceec69e-023c-40d6-a1cd-710321837078,2021-08-11,20.0,,05600060-23a9-45a9-a0fd-aaa19af3de64
mahoneyglen@yahoo.com,2020-08-12 08:55:20,2021-06-25,Westbend,The Robe Hotel,26902877-c468-4a1b-a404-1fc588b2dca8,2021-07-16,21.0,216.0,f74bed36-746e-4c17-b1ac-3a20bb7e6d2f
psmith@hotmail.com,2021-01-29 05:18:01,2021-07-31,Fox Chase,The Pink Sheet,3fbb038d-19ae-492e-89a6-42a1bc7ff371,2021-08-08,8.0,2580.0,9c185406-b16b-43a5-98f8-2dbb9dd01a81
tracy36@yahoo.com,2021-03-04 19:21:56,2021-08-19,Roan Mountain,Hotel City Lake,0b3639f7-0788-469a-a7e6-538a19724c5c,2021-09-07,19.0,159.0,77fd6183-ec8f-4fd4-92c3-267cea52ea0f
raymondsmith@torres.com,2021-04-22 17:37:44,2021-08-16,Antigo,The Robe Hotel,52bfa9ed-e972-45aa-b0fa-38eb287cf537,2021-08-22,6.0,1113.0,942062e4-2b05-4162-9238-4c5d369e15c5
matthewsutton@gmail.com,2021-04-29 04:08:15,2021-05-18,Berwick,The Pink Sheet,5394bc27-39f1-48d7-aeb2-09197021018d,2021-06-13,26.0,2250.0,ee325539-a826-4019-8ae4-a4e81f3a1e3e
william53@clements.com,2021-02-05 22:46:35,2021-08-26,Lake Wylie,The Robe Hotel,fa593c2f-4282-4d00-a76e-cc3b359a6d27,2021-09-22,27.0,1351.0,42629265-6f56-40b1-bca9-10788bf09fb5
dicksonjoseph@cabrera-joseph.net,2020-11-06 00:41:56,2021-08-21,New Alluwe,The Pink Sheet,56d79252-e53f-418b-b123-8f18f06ef947,2021-08-28,7.0,,67c4afd2-2a7c-4a35-a9b7-4337acdcb599
esmith@miller-hernandez.com,2020-12-03 14:33:31,2021-07-01,Norfolk,The Pink Sheet,780bc799-eea6-43c6-9351-0598c628f695,2021-07-10,9.0,2755.0,b752ea8d-88f7-499a-badd-c2c3376b5c96
harristammie@williams.com,2020-11-29 00:39:35,2021-07-19,Indian Village,Palm Woods,289663c0-4ca6-4641-9588-670936decf11,2021-07-24,5.0,,81ef0771-152b-4b4a-83b7-ecc6ff119824
dylanadams@santiago-reynolds.com,2021-04-30 07:14:36,2021-08-22,Cerulean Springs,The Pink Sheet,dafcabc1-4603-497b-a72d-dc580cec139d,2021-09-05,14.0,2943.0,ee0d5b03-bf1f-419c-a155-e0e874d2d8d8
yesenia96@yahoo.com,2021-03-02 01:48:41,2021-08-14,Rocklin,The Robe Hotel,eaf7a3c7-bbf1-4e5a-8f8a-30d9eb5253e8,2021-08-19,5.0,2014.0,30cd5206-18dd-45c6-9446-e7c4f9bec64e
obaxter@gmail.com,2020-10-20 17:01:43,,Ratliff City,Hotel City Lake,3eaf3e58-845f-40fa-bad2-b3c51e8cc905,,,988.0,734cd989-97c2-481e-a808-f491ce4e37b4
johnsonian@harris.biz,2021-03-13 02:07:55,2021-07-21,Agricola,Hotel City Lake,8eadf7c2-c47c-4369-8eba-f3fd64696743,2021-07-27,6.0,788.0,73e66a08-272f-4d4d-bdfd-46baf75fa7d4
aguilarbrenda@hotmail.com,2020-10-23 20:06:22,2021-07-04,Charles City,The Pink Sheet,74d60a34-1dd1-40bc-8eb5-7b7f4a68c28a,2021-07-15,11.0,1187.0,8cf1fd62-3cfd-4f84-857e-e5f6de206f5d
clinton60@yahoo.com,2020-12-16 11:52:54,2021-07-15,Browerville,Carpe Diem,d0f62b2e-6f51-4324-99da-b1c882ef607a,2021-08-12,28.0,1021.0,d7ca32e0-ff06-4e07-ad55-550fe22cbbf5
frank38@gmail.com,2021-03-24 23:07:50,2021-05-28,Prudhoe Bay,Carpe Diem,eecec825-aa77-4b34-b796-3ded04ad30e9,2021-06-12,15.0,3504.0,f3cd0b13-4ff0-4a50-8674-663af030e65c
valerie31@acosta-flores.org,2021-01-06 16:07:12,2021-07-22,Woodlake,Palm Woods,94b4e38d-a8d6-4ed4-ab44-6cf2b687a85e,2021-08-19,28.0,1165.0,ccf1389a-8f3c-466c-a83a-7fccf7f5d7a7
rjennings@gmail.com,2020-05-15 08:02:09,2021-05-30,Cyril,Hotel City Lake,2a8c603b-572b-4c78-a589-549f68f50b42,2021-06-23,24.0,,fc0dd624-67ba-497b-b316-e044d4c84bdd
gomezronald@gmail.com,2020-07-27 17:58:44,2021-08-05,Laguna Woods,The Pink Sheet,56e21680-b65c-4c15-8368-71e034011f1d,2021-09-02,28.0,185.0,56a58f8f-1630-4ee9-bbbb-77c6e010c039
robertsjon@gmail.com,2020-12-09 13:09:14,2021-07-20,Zillah,Palm Woods,a0cb057b-d0c3-45ea-8e92-3dc5ef5278b4,2021-07-30,10.0,3310.0,53e83937-1be4-4909-88cd-53d70cb69c64
chasetiffany@jennings.org,2021-03-09 15:31:09,2021-07-19,Big Bar,Palm Woods,9ddd123a-5189-4f4f-ba51-db0fa41a87af,2021-07-21,2.0,3801.0,e36d6fa4-703a-4e56-9fae-fee73b3c32c7
vjones@warren.info,2020-06-08 07:31:10,2021-07-26,Franktown,Hotel City Lake,6b816bb4-702e-4f67-8ae7-1f90e1b2e903,2021-08-06,11.0,1365.0,2679b5db-6848-479a-9a00-14292ae79e53
danamann@hotmail.com,2020-09-08 16:06:48,2021-07-20,Benton Harbor,Palm Woods,66baa0de-94ca-476b-b0d5-a4cd09f77162,2021-08-05,16.0,2237.0,90659c37-01fb-4bbd-9a11-8e39e75cb9a3
aguilarbarbara@evans.com,2021-02-10 18:01:14,2021-07-10,Erskine,Carpe Diem,24ff6c72-72ae-4aa1-ac78-4a9703058d82,2021-07-12,2.0,853.0,03d16f80-fbd8-4887-bba5-fd5b4bd56ce8
kristenmueller@yahoo.com,2021-03-18 22:35:50,2021-07-30,Ashford,The Robe Hotel,ce9731f2-05e6-4f7d-a487-6c52ee0877b2,2021-08-02,3.0,591.0,ad6e15bc-2b30-4d22-b23d-76facc45444a
grodriguez@yahoo.com,2021-04-01 18:55:13,2021-05-20,Tornillo,Palm Woods,f14614d1-5842-41bf-9587-4a6896a9c2dc,2021-05-31,11.0,281.0,abf82cc2-1883-457c-ac94-b4279cd0237b
masonann@rowe.com,2020-10-17 16:52:12,2021-06-05,Shandon,Palm Woods,37b655e9-c0db-4a6e-9ecf-21ef50aacd00,2021-06-19,14.0,3226.0,31d32a1f-ef8e-4a4a-9684-4493e09bdda1
aaronjenkins@chandler-jones.com,2020-05-07 12:00:03,2021-08-24,Pomona Park,Hotel City Lake,98b537b3-1e17-41ae-b4ab-671147707d64,2021-08-26,2.0,3409.0,c51c86e1-6eb8-4fd2-912d-eac6ab5d8ac1
leeamber@hotmail.com,2021-01-14 22:22:40,2021-06-22,Rialto,The Pink Sheet,51f9c9fd-f9d6-4bb8-9e13-584ffc029c18,2021-06-24,2.0,3528.0,5394c237-9bee-480e-89ea-cec5f7181cf7
piercelinda@hernandez.net,2020-07-22 15:11:48,2021-08-19,New Galilee,Hotel City Lake,f804136e-5505-4631-9cfa-50a88075d0b9,2021-09-04,16.0,2791.0,7cbd7ef5-b637-4de7-a84d-daee2e755be9
michaelparker@yahoo.com,2020-05-05 14:19:17,2021-05-10,Scissors,Palm Woods,41d846a5-c4ef-471e-b006-1203839fd4c3,2021-05-13,3.0,337.0,534e953c-4688-43eb-b577-443757a2fa97
