UserName,TimeStamp,CheckIn,CityName,HotelName,CityId,CheckOut,RoomNights,BookingAmount,BookingID
sstewart@west.info,2021-05-04,2021-05-04,Wiseman,Palm Woods,0788c8db-15d8-40d7-8c1a-7a4d1b9a9984,2021-05-28,24,248,d9d68720-918c-4ad7-867a-fd35b81215ef
toni22@hawkins.net,2021-05-04,2021-05-04,Bennettsville,The Robe Hotel,3aba97ed-dbb0-4aa4-b340-4a22470bae00,2021-05-31,27,484,c26451fd-6a2b-4172-a976-617913f5ef3e
zstein@miller.com,2021-05-04,2021-05-04,Argenta,The Pink Sheet,3180d14d-7505-4414-9f52-84f6b7c5ad59,2021-05-25,21,3527,16437ffc-b803-4cb4-8234-353d7a0e68f1
cjennings@gmail.com,2021-05-04,2021-05-04,Gemmell,The Robe Hotel,c15fb1d8-1319-42ef-b9de-f09e5dee5c13,2021-05-30,26,2229,a35e0552-93e1-4355-8dc7-c534729d6a69
kara24@yahoo.com,2021-05-04,2021-05-04,Hernando Beach,The Pink Sheet,0275f922-ed8b-40a1-a488-08145f4c4373,2021-05-17,13,1107,fecdf46a-9cad-453e-b25a-eb1718eff4df
davidwright@hotmail.com,2021-05-04,2021-05-04,Newlonsburg,The Robe Hotel,f6b3b33e-0b45-4370-80fc-ac56a4d240ac,2021-05-27,23,2232,67b3e93c-b2a5-4145-8d49-72eea598879f
alex04@harris.info,2021-05-04,2021-05-04,North Vandergrift,Hotel City Lake,16d7284f-8c45-4d4a-88af-be63989a4272,2021-05-09,5,2138,b8ffc32f-6fd8-4c9b-9ba6-8722a17a2fe1
patriciaramirez@carroll.com,2021-05-04,2021-05-04,Carytown,The Robe Hotel,2e79c233-b521-4ec5-90fc-841d5cde4213,2021-05-22,18,3269,82c56f2c-4a08-40b2-a848-d0263769788e
jason49@sullivan-pennington.com,2021-05-04,2021-05-04,Juliff,The Pink Sheet,b85dd7c4-6cf7-491a-bad3-c619439a11d7,2021-05-21,17,2913,8268cb03-5442-4d84-b031-da372f8b8e0f
robert98@yahoo.com,2021-05-04,2021-05-04,Hawthorn Woods,Palm Woods,a8db1987-1665-4c2a-b73f-a17d5cdbe397,2021-05-22,18,1351,d009b3a7-e787-4481-b253-a2cd3c6d0259
jennifer94@hotmail.com,2021-05-04,2021-05-04,Riverbank,Hotel City Lake,1562bdd0-dae4-480f-af7b-68efe14b3a1f,2021-05-31,27,440,fa192dfa-5e6c-452f-8f0b-ef3099cd3d2c
walterslaura@contreras.com,2021-05-04,2021-05-04,East Spencer,The Pink Sheet,dd352469-ad9c-4813-b0ad-51dbc49045df,2021-05-29,25,2159,ee581e4e-7cea-4d93-a200-51a396b1db11
bwalker@conner.com,2021-05-04,2021-05-04,Norman Park,Palm Woods,02a4929c-6979-4af7-b5cd-1d134a9878de,2021-05-07,3,303,421f287d-1486-44ab-8aad-17ffdbd20dc9
sstewart@west.info,2021-05-04,2021-05-04,Wise,The Robe Hotel,40ed2ed7-c5f0-4d82-8c14-87bb5d03ff75,2021-05-24,20,2524,65c7e9d7-3da8-4529-a89f-e56af8533373
madeline38@yahoo.com,2021-05-04,2021-05-04,Roaring Spring,Hotel City Lake,db7d56ca-b659-4bf9-9ffd-9e6757aa7de6,2021-05-28,24,2474,be4a651f-428a-4905-90c0-261e57637499
sstewart@west.info,2021-05-04,2021-05-04,Ontonagon,The Robe Hotel,461c9c05-390d-411d-98b6-73bf088a61db,2021-05-28,24,573,058d9a0f-0c06-4e1b-aa69-04ceb12077a2
vduncan@moore.com,2021-05-04,2021-05-04,Kingston Springs,Carpe Diem,c4523104-8642-4e81-9947-a3a64a996ca5,2021-05-08,4,813,28bec2d9-0667-459e-96e0-cb695f939b58
meghan04@hotmail.com,2021-05-04,2021-05-04,Northvue,Carpe Diem,a9fa003b-e59a-40b1-9168-f8b9d00b3653,2021-05-11,7,3153,694ab778-bc32-4c5f-b91b-667f48ef63af
kevin76@perez.info,2021-05-04,2021-05-04,Lutcher,The Pink Sheet,1984affa-037f-40f3-b090-72984da51222,2021-05-14,10,2509,a1075426-896d-4de7-b28b-b111fe2a3031
kevin76@perez.info,2021-05-04,2021-05-04,Chesapeake Ranch Estates,The Pink Sheet,d5986807-a1a6-48c4-8c9c-cce90e57e158,2021-05-10,6,856,f53d2517-c79d-4e41-97bb-b8940d970f51
meghan04@hotmail.com,2021-05-04,2021-05-04,Natwick,Palm Woods,5bd77742-b6d7-4b51-956c-48df5d89fb0d,2021-05-14,10,3650,1108e95f-15ef-418a-b337-3a51d2ed7f67
jamesrichardson@yahoo.com,2021-05-04,2021-05-04,Admire,Palm Woods,9eee1645-ee34-44d1-849d-f2366a08281a,2021-05-20,16,706,3829e526-c465-4285-afaa-fd75d9ba3550
yjackson@gmail.com,2021-05-04,2021-05-04,East Palo Alto,Palm Woods,b0c1b3bb-f87c-45c0-86a0-f944b492143d,2021-05-08,4,141,24d5b913-ba58-49d3-9b7a-9c11239b68a0
davidwright@hotmail.com,2021-05-04,2021-05-04,Colona,The Pink Sheet,fae1fa89-7bc4-4d09-b923-a7449a51ad29,2021-06-01,28,2520,d1279d82-fe69-4886-9354-3a21757db985
madeline38@yahoo.com,2021-05-04,2021-05-04,North River Shores,The Robe Hotel,355765c3-254e-4d02-ae23-9d9b03236319,2021-05-23,19,3599,a0f85afe-2e60-4cd2-a884-050ade1579ee
timothy29@hotmail.com,2021-05-04,2021-05-04,Jesup,Hotel City Lake,76023ba3-e79b-4e21-805f-fc64ce24a9e5,2021-06-01,28,1055,ba09021c-7641-4c72-841b-01184db29a4c
fwright@wood.com,2021-05-04,2021-05-04,Ramos,Carpe Diem,d8e9e2fa-0b3d-4da2-b24d-55c18a75509c,2021-05-17,13,1143,74d476d8-f817-4c98-91c1-5a4f2d2c8d18
robert98@yahoo.com,2021-05-04,2021-05-04,Watson,Palm Woods,169c5149-7d9f-4ba9-a90f-d88f0a33918b,2021-05-27,23,1563,c7f7c189-5df0-4b81-9d01-cf8e768a8a45
jennifer94@hotmail.com,2021-05-04,2021-05-04,South New Berlin,The Pink Sheet,27cb84db-6d32-4f36-ad23-0ced3195d2df,2021-05-10,6,3559,4234c25a-80ad-4a29-8146-27914a097456
robert98@yahoo.com,2021-05-04,2021-05-04,Barnet,The Pink Sheet,140ed972-e535-4ec1-861b-5786479a70af,2021-05-28,24,3310,22a5b68f-6f8c-487e-87ca-dfffec04f6ef
fwright@wood.com,2021-05-04,2021-05-04,Rochester Hills,Palm Woods,b5486874-6e6a-48c5-8326-67a5bdfaeefe,2021-05-27,23,1280,b013e52e-7986-435a-aae7-efab54a0c228
kevin76@perez.info,2021-05-04,2021-05-04,Boqueron,Carpe Diem,9c6a8ab2-308b-482c-bcd3-b2557f8d0b07,2021-05-08,4,1550,20c9bd46-49ae-4061-8ad7-505cb7ae7ada
erika25@hartman-allen.com,2021-05-04,2021-05-04,Braceville,The Robe Hotel,1600afa2-b491-437f-9aa1-54ffe0ef1a3e,2021-05-10,6,1419,3f993a95-1a57-4b9f-9ced-0a5f87f9eb5d
woodsarah@gmail.com,2021-05-04,2021-05-04,Elysburg,Hotel City Lake,1ef385a1-227d-4f11-8449-8ca48452f1c8,2021-05-13,9,3789,53293ef5-80d8-4511-85f2-bacf197a7ceb
yjackson@gmail.com,2021-05-04,2021-05-04,Poland,Hotel City Lake,8068bf60-2257-4db3-a7e0-bd53ca0bc3c9,2021-05-13,9,3553,8c5ca017-b176-4d7e-b21d-00b28d39598c
jessicadaniels@jordan.com,2021-05-04,2021-05-04,Pope,Palm Woods,d334ce5c-1bb6-47dc-8b75-6db09fb6acdc,2021-05-14,10,145,8efa74d9-4477-4bdc-912b-badb7326eee6
shanejohnson@travis.org,2021-05-04,2021-05-04,S.N.P.J.,The Pink Sheet,6e9decc9-ca1a-4a2a-9105-a497f2daaa03,2021-05-08,4,474,09735bf8-77b4-409a-b46b-eea4b4dd5d2b
michaelroberts@thompson-daniel.com,2021-05-04,2021-05-04,Martinville,The Robe Hotel,c996ecfb-f49e-4ad7-b3dd-d35a073875b2,2021-05-09,5,1611,7dffb25d-b8f7-41ce-8765-1a7cd8304880
daniellebarnes@gmail.com,2021-05-04,2021-05-04,Requa,Carpe Diem,6c04b9fb-81a9-4923-85bc-4a00d7b7a001,2021-05-22,18,609,66faf991-58d9-4d14-8328-314960331893
lunajonathon@hotmail.com,2021-05-04,2021-05-04,Squire,Hotel City Lake,d6cfe9ec-c2b5-4a91-b2f8-13e895b6d359,2021-05-12,8,1630,7cc9a844-607c-41d2-b047-25ec47a5c190
rherrera@gmail.com,2021-05-04,2021-05-04,Maurine,Palm Woods,86e1b973-3f4c-4faa-9a98-451f445a3ef0,2021-05-24,20,803,2a40d289-39d3-465f-961a-2a6961f93606
christinawilliams@fowler.com,2021-05-04,2021-05-04,North Baltimore,The Robe Hotel,f081e889-d7da-4b6e-830b-8d47c790a703,2021-05-13,9,3261,ec3f83e8-a08b-4cd2-a43c-006357086212
adrian68@gmail.com,2021-05-04,2021-05-04,Mangham,The Pink Sheet,52bcae8a-1d09-4c54-86d1-6682e119d2c3,2021-05-12,8,112,04031c73-3e7f-440f-b6c5-895bcd10adee
madeline38@yahoo.com,2021-05-04,2021-05-04,Onarga,The Pink Sheet,baf7c010-3d64-4edc-8215-26a6d0fc3754,2021-05-29,25,2889,71932e75-f3f5-46d9-b03a-e4df1995a2ee
yjackson@gmail.com,2021-05-04,2021-05-04,Willard,The Robe Hotel,5af0eb5e-ae48-4bc6-a1f9-e5dde194f1e4,2021-05-27,23,3401,42d72a40-f50a-45eb-80ff-28666427e4dd
fwright@wood.com,2021-05-04,2021-05-04,Benevolence,Palm Woods,51e498c1-a4b3-42ec-a4d2-b2face753f46,2021-05-05,1,1743,c05349da-3250-49b9-b6a8-e85ab04b9027
robert98@yahoo.com,2021-05-04,2021-05-04,Blawnox,Carpe Diem,52fa32e9-c9cf-42e9-a9dc-0510613b6a37,2021-05-06,2,1804,08fd4f28-9cd5-410d-967e-8facccca78a9
dukegarrett@hotmail.com,2021-05-04,2021-05-04,Weldona,Carpe Diem,239785aa-cada-4739-846b-a573d2d70285,2021-05-12,8,424,6b27ac0a-4b6a-498f-ba28-e7ea9e56243c
kevin76@perez.info,2021-05-04,2021-05-04,Sigel,Carpe Diem,61d676c7-b187-42e6-ab6a-000c53d82294,2021-05-06,2,311,7e9f0746-e3ed-4d3b-b05d-78d5a968ed0c
michaelroberts@thompson-daniel.com,2021-05-04,2021-05-04,Grainton,Carpe Diem,53be4b1d-91a7-406d-9280-1f6723977a21,2021-05-18,14,1932,7e387a80-1083-4429-ae1d-22388ab600c2
stanley57@hotmail.com,2021-05-04,2021-05-04,Solomon,Palm Woods,e5ca5a9e-80e1-49ce-b4d0-43435120ac08,2021-05-25,21,1758,4d000ce1-ba2b-47c9-8a38-f125a3cd67e0
wsimmons@hotmail.com,2021-05-04,2021-05-04,Echeta,The Pink Sheet,9f3cea0c-a0d9-4ec0-a92d-9adeabeb8518,2021-05-28,24,1794,231a4f6c-cfc1-4884-b564-7f38703b7f64
patriciaramirez@carroll.com,2021-05-04,2021-05-04,Millstone,Carpe Diem,c33f5a47-a7b1-4d12-a52c-c7b9ebcfce34,2021-05-26,22,936,29b43e6d-6ccb-43ca-9d84-695a6bd45736
johnbrown@hotmail.com,2021-05-04,2021-05-04,Saunemin,The Robe Hotel,13a6704c-5a2a-4f46-8ecf-8b659e3a8a09,2021-05-13,9,3241,e2688acf-ea87-441c-85dc-42ca282a1866
natasha85@gmail.com,2021-05-04,2021-05-04,Searles,Palm Woods,9d9b6371-0b14-4540-92d6-44805c084ea2,2021-05-19,15,335,129cf2d7-aced-445f-8143-f6c2e500c4b2
stanley57@hotmail.com,2021-05-04,2021-05-04,Ball Club,The Robe Hotel,70a9a274-3c9f-4f52-a0e9-73c516c77d9c,2021-05-23,19,3548,eac5be8c-9dbb-4bb0-b4fc-1b58c723d7a7
rreid@hotmail.com,2021-05-04,2021-05-04,Steens,Hotel City Lake,e3234590-c1b4-40db-a97d-4aeb58dc889e,2021-05-27,23,982,4b22414f-57ed-44fc-882c-d1bbefb06bd0
cjennings@gmail.com,2021-05-04,2021-05-04,Craigville,Palm Woods,1132e725-838d-4837-ada9-1a6c8a5b6750,2021-05-16,12,3230,71b43638-8d22-4653-864e-bbff96fe1728
christinawilliams@fowler.com,2021-05-04,2021-05-04,Calcasieu,Carpe Diem,5f5a3223-136d-4918-a730-056841a62d41,2021-05-09,5,1599,a4a03add-3eb8-41b6-81a2-dda04ff79def
jennifer94@hotmail.com,2021-05-04,2021-05-04,Purcell,The Pink Sheet,f6597ce4-f84b-4ff5-ae5d-9105ada36a18,2021-05-13,9,2711,1450a7be-b207-4048-a6bb-a4409a432caf
davidwright@hotmail.com,2021-05-04,2021-05-04,Canistota,Hotel City Lake,71eb90f5-e758-4dde-912a-9338c7eb6ab3,2021-05-31,27,2334,1a24661a-4114-448b-9afa-ea3f68d8a22f
shanejohnson@travis.org,2021-05-04,2021-05-04,Moroni,Palm Woods,1231d3a9-043b-4e84-a157-427c75522898,2021-05-06,2,2789,8296fb46-8271-488e-9092-b60028c6e0ef
patriciaramirez@carroll.com,2021-05-04,2021-05-04,Faribault,The Robe Hotel,6c27f68b-7251-429c-aa95-9c549f8cc303,2021-05-27,23,3076,a66264ee-7126-4c4d-a3c9-ca357ec6daa6
patriciaramirez@carroll.com,2021-05-04,2021-05-04,Stanfield,The Robe Hotel,6f7a0ac7-8129-4e31-abc9-952aa2880d81,2021-05-07,3,2498,4c22e10a-76cd-4dd1-8936-1bf5b19283d5
dukegarrett@hotmail.com,2021-05-04,2021-05-04,Purley,The Robe Hotel,530b98a0-98f5-43a4-975e-f1a0522856a5,2021-05-05,1,2474,6b901e13-1251-462c-932e-f254293d8e8a
bwalker@conner.com,2021-05-04,2021-05-04,State Road,Carpe Diem,c5fd95fa-e09a-495d-b948-b135d3bab148,2021-05-23,19,488,503d5466-d14e-4160-8efd-d19407dcb2b9
michaelroberts@thompson-daniel.com,2021-05-04,2021-05-04,DeCordova,The Pink Sheet,a9fe75e9-86fa-4938-a8a9-552419c5afb1,2021-05-20,16,548,3a6b1d29-b68e-488b-96e0-4a8a6c9e7a4d
kara24@yahoo.com,2021-05-04,2021-05-04,Sedgefield,The Robe Hotel,5af07a7b-487e-4a99-9df7-b42bb99537ca,2021-05-10,6,915,b4e7f105-19e7-42c3-bf77-8bcc0745b861
fwright@wood.com,2021-05-04,2021-05-04,Homeacre,Palm Woods,5c9551bb-d225-4aa1-8d98-703b2af2e09f,2021-05-30,26,3889,67d38891-122f-4b65-9ced-ce125394f08d
jessicadaniels@jordan.com,2021-05-04,2021-05-04,Ackerman,Carpe Diem,410ef8d2-823e-412f-8e2e-d81547f4fd42,2021-05-26,22,3551,ae63c276-4c44-4103-b998-603456ef747a
carla19@hernandez.biz,2021-05-04,2021-05-04,Pelican,Carpe Diem,e7531aae-cea9-41cf-ada6-b26b9135cf55,2021-05-19,15,3452,3f5c9293-c350-4235-99a4-8b7cedfb17f9
patriciaramirez@carroll.com,2021-05-04,2021-05-04,Milwaukie,The Robe Hotel,cdc68d0a-b168-420b-b0bd-d4661db375c9,2021-05-08,4,1495,21c563dd-bfaa-4280-9237-574f7bfb10bf
patriciaramirez@carroll.com,2021-05-04,2021-05-04,Miller City,The Robe Hotel,07514ae9-ebdb-4e7c-9c65-b13e8887217c,2021-05-11,7,782,7d100608-aa1c-4cfa-99ac-8d3cbeddb54a
toni22@hawkins.net,2021-05-04,2021-05-04,Gamewell,Hotel City Lake,ebe1a413-7989-40c8-938c-a3c8d1ec2826,2021-05-18,14,1525,3b9ab068-22df-4b07-82ec-f2486df2867f
dukegarrett@hotmail.com,2021-05-04,2021-05-04,Belview,Palm Woods,9cb1bf7b-2bb2-44d3-9583-c528b74b4301,2021-05-16,12,2082,66c85680-f495-4ba0-916c-9c1a4abf69e1
johnbrown@hotmail.com,2021-05-04,2021-05-04,Taopi,The Robe Hotel,8e7961e6-67b8-4c49-b06e-7d2cff16c42e,2021-05-11,7,2719,d39fcd1a-5fac-4ce6-9864-1651cd9fbb76
bwalker@conner.com,2021-05-04,2021-05-04,Sauk City,The Pink Sheet,446203d8-10e0-4caa-adfb-4f4c8dbeee9a,2021-05-22,18,3233,ee0d6fab-2693-442a-ad62-c6fe5b7df493
meghan04@hotmail.com,2021-05-04,2021-05-04,Chaneyville,The Pink Sheet,7c4e2ed9-2473-4be9-9b29-3b0c384ff236,2021-05-27,23,3058,8a2fce07-de32-428b-a17c-eec926c26327
patriciaramirez@carroll.com,2021-05-04,2021-05-04,Tanacross,Carpe Diem,d8c28f78-bb3c-476e-b616-8dd19e1a5999,2021-05-12,8,462,19117299-952e-4a82-9fc0-f3c39dbcfb7c
rreid@hotmail.com,2021-05-04,2021-05-04,Custer City,Carpe Diem,8c8ac25d-2be2-4716-bc41-b0b97412715a,2021-05-24,20,3583,c7202226-2be2-4a28-b24b-6988f59931dc
dukegarrett@hotmail.com,2021-05-04,2021-05-04,Mayday,Carpe Diem,e016a5cc-9219-4b4c-b7bf-182a4dbf0154,2021-05-08,4,1417,01a74140-2802-4ecb-b925-00d0359a35bc
jessicadaniels@jordan.com,2021-05-04,2021-05-04,Wetumpka,The Robe Hotel,28a264de-adac-4baf-831b-50fe3195f658,2021-05-28,24,1505,ee706b1f-9961-45c2-8f9f-5c729e8aeb31
fwright@wood.com,2021-05-04,2021-05-04,Sumatra,The Pink Sheet,a33deb6d-25ab-4133-9145-b4c4e1350b2a,2021-05-15,11,2289,91a760b0-e366-408b-b746-7980ad664821
meghan04@hotmail.com,2021-05-04,2021-05-04,East Butler,Palm Woods,099bfe95-9a5b-4660-9d94-68ee3ab5ba62,2021-05-20,16,3302,cb01ae3a-bada-43fe-8f1f-87e1867c23c7
timothy29@hotmail.com,2021-05-04,2021-05-04,Talbotton,The Pink Sheet,71a22f42-2876-4d4d-be96-e1ef94a57fa8,2021-05-28,24,1155,14a3c90b-8602-49d0-b334-6da382bb4289
erika25@hartman-allen.com,2021-05-04,2021-05-04,Enigma,The Pink Sheet,2e55df4c-a69d-49f4-983a-3d17c17e3c41,2021-05-21,17,2600,0545afc3-2de2-4e93-aa09-a73a9ed6771e
johnbrown@hotmail.com,2021-05-04,2021-05-04,Trafford,Carpe Diem,078fdef8-864a-4e35-83a9-e3aaa1e7a8bd,2021-05-05,1,2244,1c6b1604-b68e-4b88-ad51-360d62cffc73
daniellebarnes@gmail.com,2021-05-04,2021-05-04,Grandview Park,Carpe Diem,2664109f-42e9-4f90-b235-da55146b83c6,2021-05-05,1,3186,52fe726f-57ab-4695-97af-a4c268e58529
toni22@hawkins.net,2021-05-04,2021-05-04,South Barre,Hotel City Lake,d63e38ee-aca2-46fd-ba98-fe107e4f0fcb,2021-05-21,17,2989,a94ae644-ce33-4daa-9a34-543c54e790e2
michaelroberts@thompson-daniel.com,2021-05-04,2021-05-04,Wellford,Carpe Diem,764a0cae-2fcb-4453-8d00-bce79d012c95,2021-05-12,8,3021,e1159ee9-1eed-42bf-9724-d61e46aaa424
johnsonbarry@carey.biz,2021-05-04,2021-05-04,Deweyville,Hotel City Lake,7e7ac5c9-13e2-47b9-aba0-50ff594b34ed,2021-05-20,16,1030,b2ca5cbc-b0c0-4342-abac-0c58ef342139
timothy29@hotmail.com,2021-05-04,2021-05-04,Seven Mile,Carpe Diem,579df1e6-f9af-40fd-a6a8-5787843f4eed,2021-05-14,10,3706,2400f5b0-4fce-459a-8b0c-4b298e95cf95
jeffrey65@martin.com,2021-05-04,2021-05-04,Norwell,Carpe Diem,3a63a426-ea57-4fcd-bd1d-74c6d6569d8f,2021-05-21,17,3854,c5ad865d-9ea2-4a91-9324-745f5896749c
jennifer94@hotmail.com,2021-05-04,2021-05-04,Grand Rapids,The Robe Hotel,0d69b50f-0b65-4d80-93d4-55bd1ffd1d09,2021-05-15,11,439,6953452f-325b-48e0-8081-6e6ced81335c
davidwright@hotmail.com,2021-05-04,2021-05-04,Alexander City,The Pink Sheet,4d81b561-d745-416f-81a5-87ff299c1475,2021-05-17,13,1636,f02d6f6a-efc0-4f72-8d5d-9cdbb85af8a9
lnelson@kirk.net,2021-05-04,2021-05-04,Acomita Lake,The Pink Sheet,ad7ef327-7fce-40a0-a389-f9019d17cc13,2021-05-26,22,2142,e8865d75-43e0-4928-9a6a-e4ed28e4f90b
wsimmons@hotmail.com,2021-05-04,2021-05-04,Sodus Point,Carpe Diem,93277ecc-5127-4b7d-a1a3-aaee952b7abe,2021-05-22,18,1941,1da65a62-54ee-4734-8ecc-89e3cc6f6368
carla19@hernandez.biz,2021-05-04,2021-05-04,Poland,Carpe Diem,8068bf60-2257-4db3-a7e0-bd53ca0bc3c9,2021-05-14,10,3402,8444f319-69f3-4abc-8275-4db522717ff2
bwalker@conner.com,2021-05-04,2021-05-04,Dublin,Palm Woods,4330300e-59c0-48d3-b153-b817e8a1ccc4,2021-05-23,19,399,51df0469-c95e-452a-a400-9cae07efa2a6
stanley57@hotmail.com,2021-05-04,2021-05-04,Acomita Lake,The Pink Sheet,ad7ef327-7fce-40a0-a389-f9019d17cc13,2021-05-27,23,776,7c264518-b27c-4fb5-8632-0182af6db94e
adrian68@gmail.com,2021-05-04,2021-05-04,Luyando,Hotel City Lake,755ba9ac-908b-4434-90f4-1ec91ae163d0,2021-06-01,28,752,555860d4-09e0-4441-b53d-e5725bb17fdb
fwright@wood.com,2021-05-04,2021-05-04,Coalville,Carpe Diem,dd7401ac-6756-48c2-ae7d-37ae39487eb4,2021-05-18,14,3823,4a76648a-6724-4b2f-8112-7e6fcbc0004a
kara24@yahoo.com,2021-05-04,2021-05-04,Lead Hill,The Pink Sheet,b309aaca-48d7-4733-a248-746b56fbe483,2021-05-22,18,440,85986aba-482a-48e0-9187-8206feba762a
walterslaura@contreras.com,2021-05-04,2021-05-04,Halls Gap,Palm Woods,4eee962f-2e80-44f7-a44c-b6dde8bc83b6,2021-05-17,13,2255,f6c3d38b-4130-44bb-843c-693eccede013
jamesrichardson@yahoo.com,2021-05-04,2021-05-04,Tofty,Palm Woods,c9e440b3-fe73-4699-8be0-469bd036847e,2021-06-02,29,3661,4a7e95ff-a364-4a30-b845-17094c6216c0
nicolemunoz@yahoo.com,2021-05-04,2021-05-04,Cleo,Palm Woods,b7a70d27-f1e0-4b64-aee4-d3c13ac764db,2021-05-07,3,3837,6893c36f-db1e-4f1c-830c-abf2d8991418
cjennings@gmail.com,2021-05-04,2021-05-04,Sheridan Lake,Hotel City Lake,2b0215d4-74b9-4579-8e84-2e7bd6b89e85,2021-05-30,26,1983,dd27b273-d9de-464a-b5ec-c0c7ade95a99
natasha85@gmail.com,2021-05-04,2021-05-04,Penn,Palm Woods,b75480f4-49f2-45e6-aee6-f99a6f1b8776,2021-05-17,13,3977,cfefc5f1-b509-4b91-b319-9f27b1765522
kevin76@perez.info,2021-05-04,2021-05-04,Franktown,Hotel City Lake,6b816bb4-702e-4f67-8ae7-1f90e1b2e903,2021-05-28,24,3779,680647d6-7362-486c-9bc0-6ee6883e1d70
jamesrichardson@yahoo.com,2021-05-04,2021-05-04,Newlonsburg,The Robe Hotel,f6b3b33e-0b45-4370-80fc-ac56a4d240ac,2021-05-12,8,689,bdfca902-d271-4b6a-ba3d-5ad83b902c45
jessicadaniels@jordan.com,2021-05-04,2021-05-04,Forestdale,The Robe Hotel,bf834cc9-4d2a-4294-bf67-d7d16003111a,2021-05-16,12,3050,4f5d9597-2b06-4235-b4e2-2ba3cda9de9c
kevin76@perez.info,2021-05-04,2021-05-04,Devils Den,The Pink Sheet,a648cd6b-ae1a-432e-a124-7bd308a1191e,2021-05-05,1,1895,f2493433-dc25-4304-84cd-f5a942e28245
daniellebarnes@gmail.com,2021-05-04,2021-05-04,Scottsbluff,Carpe Diem,3cf78488-ca4d-4f55-8dcc-4bf3cbd23a19,2021-05-06,2,1791,a39131de-bcff-4120-b9a4-76c16ae126fb
erika25@hartman-allen.com,2021-05-04,2021-05-04,Morrisville,Hotel City Lake,aac7cd99-24bf-4ede-9a28-f2c7fd75feca,2021-05-24,20,3930,e3720f05-8664-49f0-8062-d0549fdf3f36
dukegarrett@hotmail.com,2021-05-04,2021-05-04,Grovetown,Palm Woods,dd58090a-3daa-4a48-b938-e2b4dd1d6640,2021-05-16,12,1311,8b81b1db-eb31-45e9-846c-6b7df570e4ba
michaelroberts@thompson-daniel.com,2021-05-04,2021-05-04,Gowanda,Carpe Diem,b2eec224-6b80-4b38-a9da-304f070ab83a,2021-05-07,3,1974,473a3f63-e40c-46d0-83f6-8f0f71f2816e
michaelroberts@thompson-daniel.com,2021-05-04,2021-05-04,Dry Creek,Palm Woods,26564732-7d04-40f1-bf6c-fee9d1cf0792,2021-05-10,6,3701,ab8367d4-5c62-42ec-b859-54db75013849
rhernandez@hall.org,2021-05-04,2021-05-04,Washingtonville,The Pink Sheet,c92cef8e-03c6-4d6d-a38d-3de465811366,2021-05-14,10,2551,3b6487be-3a74-4dc6-b7f1-5dfc2499cb30
patriciaramirez@carroll.com,2021-05-04,2021-05-04,Hollandale,The Robe Hotel,189d88f0-c65b-4a42-a8df-d887cba1e35d,2021-05-05,1,3023,bbc9d879-56c3-40ef-ba84-54ef85159076
gravessamuel@gmail.com,2021-05-04,2021-05-04,Speedway,Palm Woods,6f43bc9d-ea98-4696-aadb-17108d002063,2021-05-05,1,1926,77fc2b12-efdc-4633-b60f-49c973ff3ece
jason49@sullivan-pennington.com,2021-05-04,2021-05-04,Calista,The Pink Sheet,9730c5ca-8180-4002-a353-f2ff198c69f6,2021-05-25,21,1136,6dc58d5a-d6c2-40a1-847b-90cbb695f33a
jessicadaniels@jordan.com,2021-05-04,2021-05-04,Sink Creek,Hotel City Lake,d7df3f03-df14-470a-8376-a311a4402987,2021-05-16,12,718,94e7e55a-aece-4afe-a51b-90747b1ef181
christinawilliams@fowler.com,2021-05-04,2021-05-04,Floral,Palm Woods,abbdcd8c-d2c8-4d4a-8d6a-f05743a38260,2021-06-02,29,3086,30804d25-8fb5-4b1b-a7f9-b38ad429712d
rhernandez@hall.org,2021-05-04,2021-05-04,Oakhurst,Palm Woods,584ebbf3-3e24-42c1-80a7-4c6bfd4400c9,2021-05-29,25,3076,09e042f0-f714-46ce-9c68-55ab202f6910
timothy29@hotmail.com,2021-05-04,2021-05-04,Williamsburg,The Robe Hotel,b879a094-976b-41fc-aa81-46fd8623790d,2021-06-02,29,3675,17656ef2-49e3-497a-a821-3874209b864d
nicolemunoz@yahoo.com,2021-05-04,2021-05-04,Tallman,The Robe Hotel,1d1612d6-9c99-4274-b587-068e97771b80,2021-05-31,27,2124,9e8a83d6-83bc-4ae0-98fe-fc9ab723c325
rhernandez@hall.org,2021-05-04,2021-05-04,Deer Park,The Robe Hotel,740a65ce-c3d6-4e8e-b91e-67205772d4d2,2021-05-05,1,433,1fae2017-ac1b-4fe6-978f-84eeccbf3627
rhernandez@hall.org,2021-05-04,2021-05-04,Fifield,Hotel City Lake,2216e11c-7b8d-422b-ba31-32b2f58cde64,2021-05-08,4,472,77ecf177-54ed-4dc6-8ff0-24cec3b86a1a
carla19@hernandez.biz,2021-05-04,2021-05-04,Livonia,The Robe Hotel,645cf776-52a9-4d2d-918b-3f4cc3252183,2021-05-29,25,755,ad3cddc2-eda1-46c0-b222-f18850474d9b
patriciaramirez@carroll.com,2021-05-04,2021-05-04,Fort Bellefontaine,Carpe Diem,b664c62e-afbd-44ef-9ba3-ad55cf5a5fe1,2021-05-20,16,2208,5dbd2560-d67a-4ad5-8955-fb35bc3715cb
woodsarah@gmail.com,2021-05-04,2021-05-04,Tallman,The Pink Sheet,1d1612d6-9c99-4274-b587-068e97771b80,2021-05-16,12,2389,74c74cdb-9568-4cac-9042-1f2bc04d85dd
